,filename,compressor,cBW,dBW,CR,normalize_time,diff_time,comp_time,encoding_time,de_comp_time,total_time,thread
6039,imgs/*.png,zlib,4.994512709426013,7.644016323040891,0.6513586173787806,0.00044798851013183594,7.152557373046875e-07,0.14895939826965332,0.14940977096557617,0.09762263298034668,0.24703383445739746,1
6040,imgs/*.png,zlib,5.421567835033831,18.099147119740955,0.6547139211929682,0.0004458427429199219,2.384185791015625e-07,0.14162731170654297,0.1420745849609375,0.04255819320678711,0.18463397026062012,1
6041,imgs/*.png,zlib,5.130289425068846,18.257983321493096,0.667001250117525,0.0004451274871826172,2.384185791015625e-07,0.14889764785766602,0.14934420585632324,0.041964054107666016,0.19130992889404297,1
6042,imgs/*.png,zlib,5.0517665529130715,15.317968651443262,0.6625324843061144,0.0004527568817138672,7.152557373046875e-07,0.15084314346313477,0.15129756927490234,0.049896955490112305,0.20119547843933105,1
6043,imgs/*.png,zlib,5.289124150888928,10.405392686894455,0.666697099467024,0.0004591941833496094,4.76837158203125e-07,0.1458873748779297,0.146348237991333,0.07438969612121582,0.22073912620544434,1
6044,imgs/*.png,zlib,5.058098133210134,14.4633240106408,0.6714826632931198,0.0004534721374511719,4.76837158203125e-07,0.15023517608642578,0.15068984031677246,0.05269908905029297,0.20339012145996094,1
6045,imgs/*.png,zlib,5.112939615805671,9.174380452025183,0.6650221715057321,0.00044918060302734375,2.384185791015625e-07,0.14441990852355957,0.14487028121948242,0.08073711395263672,0.22560930252075195,1
6046,imgs/*.png,zlib,4.984504568675146,14.128787401517998,0.6598292485464047,0.00044274330139160156,7.152557373046875e-07,0.14344239234924316,0.14388751983642578,0.050762176513671875,0.19465088844299316,1
6047,imgs/*.png,zlib,5.111699699662222,13.032125004870322,0.6614007915404008,0.00044798851013183594,9.5367431640625e-07,0.14382410049438477,0.14427471160888672,0.05659008026123047,0.2008662223815918,1
6048,imgs/*.png,zlib,5.406584100192995,11.390906811509153,0.6539936562610135,0.0004875659942626953,9.5367431640625e-07,0.13885927200317383,0.13934898376464844,0.06614065170288086,0.2054910659790039,1
6049,imgs/*.png,zlib,5.423482503327925,12.38472108475583,0.6657553968878435,0.0005037784576416016,7.152557373046875e-07,0.14614486694335938,0.1466507911682129,0.06422090530395508,0.21087312698364258,1
6050,imgs/*.png,zlib,5.543954146214635,13.17813763241598,0.6576627911500752,0.0005080699920654297,9.5367431640625e-07,0.1458432674407959,0.14635348320007324,0.061569929122924805,0.20792484283447266,1
6051,imgs/*.png,zlib,5.421937933608629,14.954406917989052,0.6516923107031405,0.0005018711090087891,7.152557373046875e-07,0.1468966007232666,0.1474006175994873,0.05344223976135254,0.20084404945373535,1
6052,imgs/*.png,zlib,5.287228066494929,16.271358948890562,0.6482097599802842,0.0004980564117431641,9.5367431640625e-07,0.14674901962280273,0.14724993705749512,0.04784750938415527,0.1950986385345459,1
6053,imgs/*.png,zlib,5.121592379988826,16.12206141612453,0.6426350247567503,0.0005104541778564453,4.76837158203125e-07,0.1484212875366211,0.14893317222595215,0.04731249809265137,0.19624686241149902,1
6054,imgs/*.png,zlib,4.9210600323229325,11.014896385668807,0.6277721932931538,0.0005071163177490234,1.1920928955078125e-06,0.1473379135131836,0.14784741401672363,0.06605291366577148,0.21390151977539062,1
6055,imgs/*.png,zlib,4.777475597359037,11.472061280316314,0.6222624745415283,0.0004999637603759766,4.76837158203125e-07,0.1480579376220703,0.1485600471496582,0.06186699867248535,0.21042823791503906,1
6056,imgs/*.png,zlib,5.541473330731928,16.49233896527412,0.6041717439131465,0.0005004405975341797,7.152557373046875e-07,0.13012909889221191,0.130631685256958,0.043892621994018555,0.17452526092529297,1
6057,imgs/*.png,zlib,4.932959981507925,13.884713092282668,0.6424494239759573,0.0005006790161132812,4.76837158203125e-07,0.1492626667022705,0.1497652530670166,0.05320858955383301,0.20297551155090332,1
6058,imgs/*.png,zlib,4.975107003175651,13.652933262406792,0.6428820287636396,0.0005040168762207031,4.76837158203125e-07,0.14822149276733398,0.1487276554107666,0.05419611930847168,0.2029249668121338,1
6059,imgs/*.png,zlib,4.9008091391636395,13.706945754423094,0.6420136845851111,0.0004999637603759766,7.152557373046875e-07,0.1482231616973877,0.14872503280639648,0.05317544937133789,0.20190191268920898,1
6060,imgs/*.png,zlib,4.8319690744304244,13.266481857829566,0.6406459421695754,0.0005090236663818359,4.76837158203125e-07,0.14846563339233398,0.14897632598876953,0.0542607307434082,0.20323872566223145,1
6061,imgs/*.png,zlib,4.981714715317943,11.734393612438124,0.641984687115424,0.0005104541778564453,7.152557373046875e-07,0.14368081092834473,0.1441941261291504,0.061216115951538086,0.2054121494293213,1
6062,imgs/*.png,zlib,5.369610962104171,15.393521076828359,0.6605819285861878,0.0005099773406982422,7.152557373046875e-07,0.1471414566040039,0.14765334129333496,0.05150485038757324,0.1991591453552246,1
6063,imgs/*.png,zlib,5.002609987286853,12.130970549802457,0.6477132273155168,0.0005083084106445312,9.5367431640625e-07,0.1436300277709961,0.14414095878601074,0.059441328048706055,0.2035834789276123,1
6064,imgs/*.png,zlib,5.032508486183718,9.589537518630854,0.6476909215423768,0.0005002021789550781,7.152557373046875e-07,0.14119839668273926,0.14170050621032715,0.07436323165893555,0.2160649299621582,1
