,filename,compressor,cBW,dBW,CR,normalize_time,diff_time,comp_time,encoding_time,de_comp_time,total_time,thread,split
797,imgs/*.png,zstd,0.6705786237468808,11.560202781333455,0.7521989225449368,0.0010669231414794922,4.76837158203125e-07,1.1547369956970215,1.155806303024292,0.06704545021057129,1.222853660583496,1,Train
798,imgs/*.png,zstd,0.661631372491885,7.891251076459242,0.7525861080795228,0.0010483264923095703,7.152557373046875e-07,1.1798067092895508,1.1808569431304932,0.09900736808776855,1.2798657417297363,1,Train
799,imgs/*.png,zstd,0.6443706382541917,4.7967242246291715,0.7766160970328613,0.0010781288146972656,4.76837158203125e-07,1.2034456729888916,1.2045257091522217,0.16181063652038574,1.3663382530212402,1,Train
800,imgs/*.png,zstd,0.6519997178806451,4.923427450365698,0.7418077243498701,0.0010557174682617188,9.5367431640625e-07,1.19254469871521,1.193603277206421,0.1580665111541748,1.3516714572906494,1,Train
801,imgs/*.png,zstd,0.6718020207087477,7.2686335849900185,0.7575928921486275,0.0010526180267333984,9.5367431640625e-07,1.173633098602295,1.1746883392333984,0.10857033729553223,1.2832601070404053,1,Train
802,imgs/*.png,zstd,0.6957530659299644,8.01985525566273,0.7556550077028423,0.0011551380157470703,9.5367431640625e-07,1.1416432857513428,1.1428005695343018,0.09914231300354004,1.2419443130493164,1,Train
803,imgs/*.png,zstd,0.7839175092982928,6.580984873008487,0.7661796359819588,0.0010573863983154297,7.152557373046875e-07,1.026956558227539,1.0280163288116455,0.12245583534240723,1.1504740715026855,1,Train
804,imgs/*.png,zstd,0.7550772820332913,10.247896771595489,0.7755154595574069,0.0010445117950439453,7.152557373046875e-07,1.0917551517486572,1.0928020477294922,0.08051896095275879,1.1733226776123047,1,Train
805,imgs/*.png,zstd,0.816353703605729,7.9777023800425315,0.7736724931020021,0.0010526180267333984,4.76837158203125e-07,1.0091066360473633,1.0101613998413086,0.10336923599243164,1.1135320663452148,1,Train
806,imgs/*.png,zstd,0.7930120075279898,7.955136649745452,0.7696678836142137,0.0010690689086914062,7.152557373046875e-07,1.0460972785949707,1.047168254852295,0.10438752174377441,1.151557445526123,1,Train
807,imgs/*.png,zstd,0.7917994309190708,9.157560360641833,0.7821899090464156,0.0010497570037841797,7.152557373046875e-07,1.0848491191864014,1.0859012603759766,0.09389138221740723,1.1797940731048584,1,Train
808,imgs/*.png,zstd,0.6469174176138989,6.376666685334685,0.7729208317802402,0.0010569095611572266,4.76837158203125e-07,1.1624884605407715,1.1635472774505615,0.1180427074432373,1.2815914154052734,1,Train
809,imgs/*.png,zstd,0.6682256790539033,8.945777887675327,0.7779810970003332,0.0010707378387451172,9.5367431640625e-07,1.1588025093078613,1.1598761081695557,0.0866396427154541,1.2465174198150635,1,Train
810,imgs/*.png,zstd,0.801719009148482,9.877619125687144,0.782695639501935,0.0010535717010498047,9.5367431640625e-07,1.084228515625,1.0852842330932617,0.08808732032775879,1.1733736991882324,1,Train
811,imgs/*.png,zstd,0.787275539349994,12.220814530783139,0.7780728255828833,0.0010504722595214844,7.152557373046875e-07,1.0879600048065186,1.089012622833252,0.07015514373779297,1.1591694355010986,1,Train
812,imgs/*.png,zstd,0.7421176430540282,10.370040662601543,0.77686890146868,0.0010998249053955078,7.152557373046875e-07,1.153367280960083,1.1544692516326904,0.08261799812316895,1.2370891571044922,1,Train
813,imgs/*.png,zstd,0.7862434511056452,8.17530551439075,0.7735577036919653,0.0010423660278320312,9.5367431640625e-07,1.0792453289031982,1.0802900791168213,0.10389471054077148,1.1841866970062256,1,Train
814,imgs/*.png,zstd,0.754111244317725,7.274080433247644,0.7582782001608305,0.001068115234375,7.152557373046875e-07,1.0992960929870605,1.1003668308258057,0.11407613754272461,1.2144443988800049,1,Train
815,imgs/*.png,zstd,0.7374759671511523,9.635896182427448,0.7432823446881007,0.001058816909790039,4.76837158203125e-07,1.105210781097412,1.1062719821929932,0.08466768264770508,1.1909410953521729,1,Train
816,imgs/*.png,zstd,0.7421145544503953,11.237618818739838,0.7373980806829159,0.0010528564453125,4.76837158203125e-07,1.0758793354034424,1.076934814453125,0.07111907005310059,1.148055076599121,1,Train
817,imgs/*.png,zstd,0.6855186859671583,8.081282376973961,0.7752364066193853,0.0010614395141601562,7.152557373046875e-07,1.1278674602508545,1.1289305686950684,0.0957648754119873,1.2246968746185303,1,Train
818,imgs/*.png,zstd,0.7115336007026152,8.215270404354309,0.7265232276560804,0.0010728836059570312,7.152557373046875e-07,1.099440574645996,1.1005158424377441,0.09531688690185547,1.1958343982696533,1,Train
819,imgs/*.png,zstd,0.6964361834530812,8.120292964443543,0.7037902002618571,0.0010581016540527344,7.152557373046875e-07,1.0802876949310303,1.081348180770874,0.09274172782897949,1.174091100692749,1,Train
820,imgs/*.png,zstd,0.6514781656396086,9.145360569182822,0.7042040736683687,0.0010471343994140625,4.76837158203125e-07,1.117969036102295,1.119018316268921,0.07971429824829102,1.1987340450286865,1,Train
821,imgs/*.png,zstd,0.6638643796955377,6.598892187007927,0.698927406941118,0.001056671142578125,7.152557373046875e-07,1.0693347454071045,1.0703933238983154,0.10768413543701172,1.1780788898468018,1,Train
822,imgs/*.png,zstd,0.7016884265427988,8.753060712021764,0.7270168893248692,0.0010466575622558594,4.76837158203125e-07,1.0298130512237549,1.0308620929718018,0.08263897895812988,1.1135027408599854,1,Train
823,imgs/*.png,zstd,0.6922143461120783,10.36336662014867,0.7363104369406455,0.0010423660278320312,4.76837158203125e-07,1.0764846801757812,1.077528953552246,0.07197284698486328,1.149503469467163,1,Train
824,imgs/*.png,zstd,0.6452135805991622,11.306903940769619,0.7763067152090584,0.0010602474212646484,7.152557373046875e-07,1.199246883392334,1.2003095149993896,0.06849408149719238,1.2688050270080566,1,Train
825,imgs/*.png,zstd,0.6778606783834722,10.293842021913285,0.751062146418652,0.0009884834289550781,7.152557373046875e-07,1.134749412536621,1.1357407569885254,0.07478976249694824,1.2105321884155273,1,Train
826,imgs/*.png,zstd,0.6988982512921099,10.996391510712353,0.7579124436066992,0.0010616779327392578,9.5367431640625e-07,1.1219637393951416,1.1230275630950928,0.07137632369995117,1.1944055557250977,1,Train
827,imgs/*.png,zstd,0.7295173688710908,11.621830233818198,0.7621716745659985,0.0010526180267333984,4.76837158203125e-07,1.0925111770629883,1.0935654640197754,0.06864452362060547,1.1622116565704346,1,Train
828,imgs/*.png,zstd,0.7198470050769813,8.24523529097812,0.7599311751479437,0.0010752677917480469,7.152557373046875e-07,1.1008551120758057,1.1019327640533447,0.09620380401611328,1.1981382369995117,1,Train
829,imgs/*.png,zstd,0.7299423431766278,8.0096849777152,0.7596976030185987,0.0010552406311035156,4.76837158203125e-07,1.0840463638305664,1.0851035118103027,0.09888815879821777,1.1839938163757324,1,Train
830,imgs/*.png,zstd,0.7090164453067218,8.636388367180135,0.7468620475400272,0.0010547637939453125,4.76837158203125e-07,1.1110825538635254,1.1121392250061035,0.09130263328552246,1.2034437656402588,1,Train
831,imgs/*.png,zstd,0.6566522135600191,9.914329418781069,0.7380383101445886,0.0010485649108886719,9.5367431640625e-07,1.1525170803070068,1.1535680294036865,0.07640385627746582,1.229973316192627,1,Train
832,imgs/*.png,zstd,0.6806822215212419,8.591179875953229,0.7623440091532369,0.0010597705841064453,4.76837158203125e-07,1.1353979110717773,1.1364598274230957,0.0900421142578125,1.226503610610962,1,Train
833,imgs/*.png,zstd,0.670346677756996,11.051213038229031,0.7222209141247061,0.0010614395141601562,7.152557373046875e-07,1.0971052646636963,1.0981690883636475,0.06661295890808105,1.1647837162017822,1,Train
834,imgs/*.png,zstd,0.6950155765152638,7.634140373124223,0.719225954517004,0.0010519027709960938,7.152557373046875e-07,1.0702979564666748,1.0713515281677246,0.09753632545471191,1.1688892841339111,1,Train
835,imgs/*.png,zstd,0.5894660422764987,6.61899539175918,0.6784290044781953,0.0010454654693603516,4.76837158203125e-07,1.1444268226623535,1.1454739570617676,0.10201215744018555,1.247488021850586,1,Train
836,imgs/*.png,zstd,0.6118680491075225,9.29471951149053,0.7034778761246643,0.0010933876037597656,4.76837158203125e-07,1.1006665229797363,1.101762056350708,0.07252860069274902,1.1742923259735107,1,Train
837,imgs/*.png,zstd,0.6039639191529098,6.549266835076705,0.705613188690312,0.0010173320770263672,4.76837158203125e-07,1.1124427318572998,1.113462209701538,0.10268187522888184,1.2161455154418945,1,Train
838,imgs/*.png,zstd,0.7453687708489612,9.924512085178415,0.7637815151005216,0.001046895980834961,7.152557373046875e-07,1.0341367721557617,1.0351855754852295,0.07774639129638672,1.11293363571167,1,Train
839,imgs/*.png,zstd,0.6341393777657386,4.606561904993989,0.7004102290280927,0.001050710678100586,7.152557373046875e-07,1.0621795654296875,1.0632331371307373,0.14636468887329102,1.209599256515503,1,Train
840,imgs/*.png,zstd,0.6349229671107681,7.305345256221177,0.7234465254589322,0.0010945796966552734,4.76837158203125e-07,1.0713987350463867,1.072495460510254,0.09321284294128418,1.1657097339630127,1,Train
841,imgs/*.png,zstd,0.6154820389066741,8.631646212075317,0.7133023646864477,0.0010428428649902344,4.76837158203125e-07,1.0961909294128418,1.097235918045044,0.07823872566223145,1.17547607421875,1,Train
842,imgs/*.png,zstd,0.6342868787183777,7.339003103345251,0.6981100112488263,0.001046895980834961,7.152557373046875e-07,1.0644638538360596,1.0655131340026855,0.09208893775939941,1.1576039791107178,1,Train
843,imgs/*.png,zstd,0.5780214894052151,6.785596308561564,0.6935699394326794,0.0009877681732177734,7.152557373046875e-07,1.1403255462646484,1.1413156986236572,0.09722137451171875,1.2385385036468506,1,Train
